study_id,reference,title,year,intervention_category,intervention_technique,type_experiment,environmental_context,economic_cost,cultural_meaning,behavior_scrutiny,suitable_for_longitudinal,control_group_scenario_prompt,intervention_group_scenario_prompt,response_instruction,response_options,n_study,n_comparison,n_control,n_intervention,binary_outcome,mean_control,sd_control,mean_intervention,sd_intervention,effect_size,effect_label,variance_d,ci_lower,ci_upper,gpt35_llm_mean_control,gpt35_llm_mean_intervention,gpt35_llm_std_control,gpt35_llm_std_intervention,gpt35_llm_effect_size,gpt35_llm_p_value,gpt35_llm_variance_d,gpt35_llm_ci_lower,gpt35_llm_ci_upper,deepseekv3_llm_mean_control,deepseekv3_llm_mean_intervention,deepseekv3_llm_std_control,deepseekv3_llm_std_intervention,deepseekv3_llm_effect_size,deepseekv3_llm_p_value,deepseekv3_llm_variance_d,deepseekv3_llm_ci_lower,deepseekv3_llm_ci_upper,claudehaiku45_llm_mean_control,claudehaiku45_llm_mean_intervention,claudehaiku45_llm_std_control,claudehaiku45_llm_std_intervention,claudehaiku45_llm_effect_size,claudehaiku45_llm_p_value,claudehaiku45_llm_variance_d,claudehaiku45_llm_ci_lower,claudehaiku45_llm_ci_upper,gpt4o_llm_mean_control,gpt4o_llm_mean_intervention,gpt4o_llm_std_control,gpt4o_llm_std_intervention,gpt4o_llm_effect_size,gpt4o_llm_p_value,gpt4o_llm_variance_d,gpt4o_llm_ci_lower,gpt4o_llm_ci_upper,deepseekv4flash_llm_mean_control,deepseekv4flash_llm_mean_intervention,deepseekv4flash_llm_std_control,deepseekv4flash_llm_std_intervention,deepseekv4flash_llm_effect_size,deepseekv4flash_llm_p_value,deepseekv4flash_llm_variance_d,deepseekv4flash_llm_ci_lower,deepseekv4flash_llm_ci_upper,gpt54_llm_mean_control,gpt54_llm_mean_intervention,gpt54_llm_std_control,gpt54_llm_std_intervention,gpt54_llm_effect_size,gpt54_llm_p_value,gpt54_llm_variance_d,gpt54_llm_ci_lower,gpt54_llm_ci_upper
Dinner_2,Dinner et al. (2011),Partitioning default effects: Why people choose not to choose,2011,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,"You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with incandescent bulbs, which are cheaper but less efficient. The contractor now asks: “Are you okay with the incandescent bulbs, or would you prefer to switch to compact fluorescent (CFL) bulbs, which are more expensive but energy efficient? If you want to switch, we can do so at no extra labor cost.","You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with compact fluorescent (CFL) bulbs, which are more expensive but energy efficient. The contractor now asks: “Are you okay with the CFL bulbs, or would you prefer to switch to incandescent bulbs, which are cheaper but less efficient? If you want to switch, we can do so at no extra labor cost.",Which type of light bulbs do you choose to keep in your home?,"Incandescent bulb (0), compact fluorescent lamp (CFL) bulb (1), first output a number, then output a brief reason.",190,190,95,95,1,0.202,,0.438,,0.5142,1,0.0217,0.2254792761004805,0.8029207238995194,0.84,0.98,0.3703280399090204,0.14142135623730936,0.539239582926649,0.03603168621823353,0.021817840336302383,0.24973598155287524,0.8287431843004227,0.8,0.96,0.4040610178208844,0.1979486637221575,0.5245793764209505,0.031232244921543858,0.021776798742542614,0.23534819619305558,0.8138105566488455,0.7,0.9,0.46291004988627565,0.3030457633656631,0.5157783719341242,0.024448945310089332,0.02175270349725004,0.22670724794652303,0.8048494959217254,0.8,0.96,0.4040610178208844,0.1979486637221575,0.5245793764209505,0.031232244921543858,0.021776798742542614,0.23534819619305558,0.8138105566488455,0.32,0.58,0.47121207149916117,0.49856938190328975,0.5289585463885504,0.015861332739773096,0.021788939852098652,0.23964675058959217,0.8182703421875087,0.52,0.76,0.5046720495044485,0.4314191105869,0.5068402763419546,0.02192488529834179,0.021728650172953654,0.21792901856775548,0.7957515341161537
Dinner_3,Dinner et al. (2011),Partitioning default effects: Why people choose not to choose,2011,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,"You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with incandescent bulbs, which are cheaper but less efficient. The contractor now asks: “Are you okay with the incandescent bulbs, or would you prefer to switch to compact fluorescent (CFL) bulbs, which are more expensive but energy efficient? If you want to switch, we can do so at no extra labor cost.","You have just completed major renovations in your home. The contractor informs you that all the new light fixtures have been installed with compact fluorescent (CFL) bulbs, which are more expensive but energy efficient. The contractor now asks: “Are you okay with the CFL bulbs, or would you prefer to switch to incandescent bulbs, which are cheaper but less efficient? If you want to switch, we can do so at no extra labor cost.",Which type of light bulbs do you choose to keep in your home?,"Incandescent bulb (0), compact fluorescent lamp (CFL) bulb (1).",126,126,63,63,1,0.236,,0.465,,0.4862,1,0.0327,0.1317769428540266,0.8406230571459734,0.78,0.94,0.4184519575964803,0.2398979374820953,0.4814764004529386,0.04365728450812401,0.03266595049282983,0.12723791629708248,0.8357148846087947,0.78,0.94,0.41845195759648,0.23989793748209526,0.4814764004529386,0.04365728450812401,0.03266595049282983,0.12723791629708248,0.8357148846087947,0.58,0.8,0.49856938190328964,0.4040610178208843,0.4828104558413737,0.030603245073681673,0.03267105530265776,0.12854429379117138,0.8370766178915761,0.86,0.98,0.3505098327538656,0.14142135623730934,0.4831998986535395,0.06532544046457499,0.03267254818277298,0.12892564272846235,0.8374741545786166,0.42,0.66,0.49856938190328975,0.47851812069840677,0.4864201402465409,0.02730889175492232,0.03268493870173597,0.13207871438776492,0.8407615661053169,0.46,0.7,0.5034574339058886,0.46291004988627565,0.4916024261011469,0.025833041964485767,0.032705051370430685,0.13715199505585185,0.846052857146442
Ebeling_1,Ebeling & Lotz (2015),Domestic uptake of green energy promoted by opt-out tariffs,2015,structure,default,natural_field,Energy conservation,medium,medium,medium,0,"You are on an energy provider’s real ordering page after entering your household size, annual electricity use, and postcode. Beneath each available contract is an unchecked box labeled “100% green (+0.3 cents per unit),” followed by an “Order now” button. You can click “Order now” as displayed or change the checkbox first.","You are on an energy provider’s real ordering page after entering your household size, annual electricity use, and postcode. Beneath each available contract is a checked box labeled “100% green (+0.3 cents per unit),” followed by an “Order now” button. You can click “Order now” as displayed or change the checkbox first.","With the ordering page in front of you, which contract setup do you submit?",Submit with 100% green energy included (1); Submit without the green-energy option (0),41952,41952,20976,20976,1,0.072,,0.691,,1.4194,1,0.0001,1.3998003601545994,1.4389996398454006,0.44,0.54,0.5014265364224069,0.5034574339058886,0.20037546242844706,0.42361807398683415,9.582559026915778e-05,0.18118926793897944,0.21956165691791468,0.54,0.72,0.5034574339058886,0.4535573676110727,0.3755130933621642,0.09752229696550783,9.702767547776532e-05,0.3562069332101426,0.39481925351418584,0.0,0.6,0.0,0.49487165930539356,1.7721542475852274,2.4784664682545565e-10,0.00013277711047428447,1.7495697882776036,1.7947387068928513,0.46,0.62,0.5034574339058886,0.49031435147801455,0.3224514310726223,0.16016952981024785,9.6586276284811e-05,0.3031892348584756,0.341713627286769,0.42,0.48,0.49856938190328975,0.5046720495044485,0.12067997859792201,0.6876728942554104,9.552063855399498e-05,0.10152433714346845,0.13983562005237557,0.26,0.56,0.44308749769345196,0.5014265364224069,0.6209445947993761,0.004420371803683596,9.99424603095271e-05,0.6013505945513945,0.6405385950473578
Ebeling_2,Ebeling & Lotz (2015),Domestic uptake of green energy promoted by opt-out tariffs,2015,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,"Imagine you are on an energy provider’s ordering page after entering your household size, annual electricity use, and postcode. Beneath each available contract is an unchecked box labeled “100% green (+0.3 cents per unit),” followed by an “Order now” button. You can click “Order now” as displayed or change the checkbox first.","Imagine you are on an energy provider’s ordering page after entering your household size, annual electricity use, and postcode. Beneath each available contract is a checked box labeled “100% green (+0.3 cents per unit),” followed by an “Order now” button. You can click “Order now” as displayed or change the checkbox first.","With the ordering page in front of you, which contract setup do you submit?",Submit with 100% green energy included (1); Submit without the green-energy option (0),290,290,145,145,1,0.3416,,0.938,,1.3899,1,0.0171,1.1336014517523176,1.6461985482476822,0.64,0.72,0.4848732213850611,0.4535573676110727,0.17180456418749523,0.5201464362953949,0.01384399449702699,-0.0588057885164657,0.40241491689145614,0.56,0.66,0.5014265364224069,0.4785181206984066,0.20543960489984192,0.41216345262937737,0.013865871433209316,-0.025352886580519318,0.43623209638020316,0.14,0.28,0.35050983275386544,0.45355736761107274,0.3482036455372066,0.14072788880370068,0.014002147894423105,0.11627979049487747,0.5801275005795358,0.58,0.56,0.4985693819032897,0.5014265364224069,-0.04040077055712232,1.0,0.01379591762458898,-0.27061034778740806,0.1898088066731634,0.54,0.44,0.5034574339058886,0.5014265364224069,-0.20037546242844706,0.42361807398683415,0.0138623281481783,-0.4311384636660284,0.030387538809134307,0.46,0.5,0.5034574339058886,0.5050762722761054,0.08008558003365907,0.8413552991063001,0.013804161551947117,-0.15019276926564862,0.31036392933296675
Everett_1,Everett et al. (2015),Doing good by doing nothing? The role of social norms in explaining default effects in altruistic context,2015,structure,default,artefactual_field,Environmental donation,low,high,medium,1,"You have completed a short online task and are told that, in addition to your payment for participating, you will receive a $0.50 bonus. By default, this bonus money will be paid to you. If you would rather have this money donated to Greenpeace (an environmental charity), you can choose to do so by indicating your preference on the next page. Turn your bonus into impact — donate $0.50 to protect the planet with Greenpeace!","You have completed a short online task and are told that, in addition to your payment for participating, you will receive a $0.50 bonus. By default, this bonus money will be donated to Greenpeace (an environmental charity). If you would rather keep this money for yourself, you can choose to do so by indicating your preference on the next page. Turn your bonus into impact — donate $0.50 to protect the planet with Greenpeace!",Did you choose to donate the money to Greenpeace?,"Yes (1), No (0)",150,150,75,75,1,0.11,,0.23,,0.3242,1,0.027,0.0021450541309117,0.6462549458690883,0.18,0.32,0.38808793449160356,0.471212071499161,0.326230372189916,0.16585666034290605,0.027021420852463906,0.004047698103636754,0.6484130462761952,0.28,0.44,0.4535573676110727,0.5014265364224069,0.3353087910010353,0.1447486866029915,0.027041439951075254,0.01300679283110684,0.6576107891709637,0.12,0.24,0.3282607226593159,0.4314191105869,0.3164621643196096,0.19310514732687215,0.02700049433815284,-0.005595729759077739,0.638520058398297,0.48,0.64,0.5046720495044484,0.4848732213850611,0.3238047835623168,0.15848353257473796,0.027016165126192798,0.0016534436219987625,0.6459561235026348,0.4,0.56,0.49487165930539356,0.5014265364224069,0.3216478031851189,0.16117778944980204,0.02701152436431271,-0.0004758664352356723,0.6437714728054734,0.48,0.64,0.5046720495044485,0.48487322138506106,0.3238047835623168,0.15848353257473796,0.027016165126192798,0.0016534436219987625,0.6459561235026348
Gong_1,Gong et al. (2017),Testing the scenario hypothesis: An experimental comparison of scenarios and forecasts for decision support in a complex decision environment,2017,information,translation,conventional_lab,Other,high,medium,high,1,"You are asked to recommend a management strategy for your community’s fishery that balances economic (profit) and environmental (fish population) objectives under uncertainty. Using a decision support tool, you explore various strategies and see their projected results, including the expected (mean) outcome and probable range (standard deviation) for both profit and fish population. You can also choose to view extreme cases (5th–95th percentile). Please use this information to select the best fishery management strategy for your community.","You are asked to recommend a management strategy for your community’s fishery that balances economic (profit) and environmental (fish population) objectives under uncertainty. Using a decision support tool, you explore various strategies and see their projected outcomes under three distinct future scenarios: 1. Resilient Fishery & Economy 2. Resilient Fishery & Vulnerable Economy 3. Vulnerable Fishery & Economy (worst case) Each scenario represents a possible future without indicating their likelihood. Please use this scenario information to select the best fishery management strategy for your community.",Which would you prefer?,"1 = A reliable strategy with moderate returns and low variability  
0 = A strategy with the potential for significantly higher long-term returns, though outcomes may vary more depending on conditions
",175,175,88,87,1,0.08,,0.25,,0.4737,1,0.0235,0.1732432106170474,0.7741567893829526,0.82,0.96,0.3880879344916035,0.1979486637221575,0.4735822195876791,0.05516069484737232,0.023498689576369847,0.1731338074635691,0.7740306317117891,0.82,0.96,0.3880879344916035,0.19794866372215747,0.4735822195876791,0.05516069484737232,0.023498689576369847,0.1731338074635691,0.7740306317117891,0.82,0.96,0.3880879344916035,0.1979486637221575,0.4735822195876791,0.05516069484737232,0.023498689576369847,0.1731338074635691,0.7740306317117891,0.94,1.0,0.23989793748209526,0.0,0.49493412634089573,0.24102816726442872,0.023557774349819083,0.1941082297295263,0.7957600229522652,0.82,0.96,0.3880879344916035,0.1979486637221575,0.4735822195876791,0.05516069484737232,0.023498689576369847,0.1731338074635691,0.7740306317117891,0.72,0.9,0.4535573676110727,0.30304576336566297,0.471696544605789,0.04142498649711801,0.02349359675203684,0.1712806920398121,0.7721123971717659
Handgraaf_1,Handgraaf et al. (2013),Public praise vs. private pay: Effects of rewards on energy conservation in the workplace,2013,information,visibility,framed_field,Green transportation,low,high,high,1,"You follow your usual work routine in the office. This week, you receive no report about your energy use, reward, or public recognition.","You follow your usual work routine in the office. Each week, you receive a Personal Energy Saving Report comparing your energy use with your baseline. A table visible to colleagues also displays your name, a score from 5.0 to 10.0 based on your savings, and a short positive performance comment.",how much energy did you save this week compared to last week?,"Enter the amount of energy you saved compared to last week (0–100, number only):
“__”",32,32,16,16,0,0.43,4.27,3.74,6.05,0.6321,1,0.1312,-0.0778291494755439,1.342029149475544,3.6,17.2,7.356796108333562,16.30324870592812,1.0753115702936757,1.0006302997576594e-06,0.14306710895636643,0.33397061792989235,1.816652522657459,38.2,49.94,15.37822473234044,21.18857027276927,0.6341568549817218,0.002082858995366151,0.1312836705737548,-0.07599863104838145,1.344312341011825,12.3,33.92,5.365231988061119,10.235671916969435,2.6457031191706415,3.456261042025272e-21,0.2343710155435822,1.6968477007980984,3.5945585375431843,17.7,25.94,6.792102256387523,17.175457098156436,0.6309325043548715,0.0024487757508619735,0.13121993476642985,-0.0790505770346851,1.340915585744428,11.9,16.96,9.523869047433037,7.591509758155047,0.5875482638702695,0.0041645155621815744,0.13039395253714012,-0.12019674610081321,1.2952932738413523,3.84,18.1,9.539092499514084,14.012021078127079,1.1897158999660706,5.614682069228766e-08,0.14711599879112622,0.4379579261331368,1.9414738737990045
Hedlin_1,Hedlin & Sunstein (2016),Does active choosing promote green energy use? Experimental evidence,2016,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,Assume your state government offers every household the option of joining a new green-energy program supplied by a provider that is more environmentally friendly than your current provider. You are not enrolled. You may opt in to the green provider or make no change and keep your current provider.,"Assume your state government cancels all existing energy plans and requires every household to choose a provider. You must choose either a new green provider that is more environmentally friendly than your previous provider or another, less environmentally friendly provider, including the provider you used before.",Which provider do you choose in the situation shown?,The new green-energy provider (1); The current or another non-green provider (0),1037,1037,345,346,1,0.69,,0.82,,0.3047,1,0.0059,0.1541523097417455,0.4552476902582545,0.86,0.76,0.3505098327538656,0.4314191105869001,-0.2569513682370861,0.30790611415386404,0.005836498379354108,-0.4066866953357264,-0.1072160411384458,0.6,0.74,0.4948716593053935,0.4430874976934521,0.29929679161425726,0.20194907485096084,0.005853542202676595,0.14934299430729567,0.44925058892121883,0.5294117647058824,0.5405405405405406,0.5144957554275265,0.5052279240652235,0.022312678740220804,1.0,0.005789084377902338,-0.12681320515400962,0.17143856263445123,0.54,0.64,0.5034574339058886,0.4848732213850611,0.20370852917466897,0.4160554321127893,0.005818751027125162,0.05420102950133168,0.3532160288480063,0.46,0.58,0.5034574339058886,0.49856938190328964,0.24077623298556938,0.3169230447332103,0.005830672900867719,0.09111565084845319,0.3904368151226856,0.46,0.66,0.5034574339058886,0.47851812069840666,0.405815067328289,0.06981614180685858,0.0059078890184508905,0.25516676039585073,0.5564633742607272
Hedlin_2,Hedlin & Sunstein (2016),Does active choosing promote green energy use? Experimental evidence,2016,structure,default,artefactual_field,Energy conservation,medium,medium,medium,0,Assume your state government offers every household the option of joining a new green-energy program supplied by a provider that is more environmentally friendly than your current provider. You are not enrolled. You may opt in to the green provider or make no change and keep your current provider.,"Assume your state government automatically enrolls every household in a new green-energy program supplied by a provider that is more environmentally friendly than the previous provider. You may stay enrolled or opt out and choose another provider, including your previous provider.",Which provider do you choose in the situation shown?,The new green-energy provider (1); The current or another non-green provider (0),1037,1037,345,346,1,0.69,,0.76,,0.1571,1,0.0058,0.0078335899807799,0.30636641001922,0.66,0.98,0.4785181206984066,0.14142135623730936,0.9612727302919393,9.44812939149016e-05,0.006457353123466994,0.8037746156540839,1.1187708449297946,0.5,0.96,0.5050762722761054,0.19794866372215744,1.1680804852142346,7.217887641475158e-07,0.006775997666112003,1.0067432111468673,1.3294177592816019,0.5909090909090909,0.9148936170212766,0.4973502728147657,0.2820566728469695,0.7958911928223049,0.0007728412242324066,0.006247076371519955,0.6409786799935305,0.9508037056510793,0.64,0.92,0.4848732213850611,0.2740475156178698,0.713489113163472,0.0016997169522850032,0.0061570792107317395,0.5596965052664151,0.8672817210605288,0.52,0.84,0.5046720495044485,0.37032803990902047,0.7077519603059312,0.001301728264044362,0.006151179154808506,0.5540330563874184,0.8614708642244441,0.46,0.94,0.5034574339058887,0.2398979374820953,1.1559477804876597,5.193804760844568e-07,0.006755594808858765,0.9948535867141846,1.3170419742611348
Hershfield_1,Hershfield et al. (2014),National differences in environmental concern and performance are predicted by country age,2014,information,translation,artefactual_field,Green transportation,medium,high,high,1,"You are an American. You are shown a timeline that depicts the beginning of the Roman Empire (27 BC) on the left and “Now” on the right. On this timeline, the founding of the United States is marked near the right end, suggesting that the U.S. has a relatively short, recent history. After viewing this timeline, you are asked to consider how national issues involve trade-offs between short-term and long-term priorities.","You are an American. You are shown a timeline that begins with Christopher Columbus sailing from Spain (1492) on the left and ends with “Now” on the right. On this timeline, the founding of the United States is marked near the left end, suggesting that the U.S. has a long, established history. After viewing this timeline, you are asked to consider how national issues involve trade-offs between short-term and long-term priorities. Reflecting on this deep history, consider the responsibility to protect the environment and preserve this land for future generations. National issues often require balancing short-term gains with long-term stewardship and care.","After viewing the timeline and considering short-term vs. long-term national priorities, you are told that you could win a $50 bonus. You are then given the option to donate any amount of this potential bonus to an environmental organization, Environment America. How much of your potential $50 bonus would you like to donate to Environment America?",Any whole dollar amount from $0 to $50.,308,308,157,151,0,9.84,12.72,13.13,13.83,0.2478,1,0.0131,0.0234718685695147,0.4721281314304852,13.84,15.2,5.7440652602739215,5.146823867043376,0.2493753518135097,0.21544998820966432,0.013092897960630682,0.025108037299528735,0.47364266632749064,14.0,15.2,3.912303982179758,5.529143565818178,0.2505509942341952,0.2136050159824602,0.013093852075272942,0.026275508388279967,0.4748264800801104,11.8,12.86,4.155154163499711,4.27622759555424,0.2514156654945421,0.2117154817532711,0.01309455667940333,0.027134145392744335,0.47569718559633983,16.1,17.6,5.740120172246986,6.327781311528599,0.24829912105363414,0.21741391003042515,0.013092028459695447,0.024039253473017747,0.4725589886342505,10.86,13.1,8.466042614528963,9.577290315946279,0.24782160182224083,0.21830938755585072,0.013091643870107353,0.023565028178991615,0.47207817546549,15.32,17.12,7.380172001756476,7.0468982900425114,0.24946435867592082,0.21525841595760378,0.013092970038808403,0.02519642685180906,0.47373229050003257
Hilton_1,Hilton et al. (2014),A tax can nudge: The impact of an environmentally motivated bonus/malus fiscal system on transport preferences,2014,assistance,reminder,conventional_lab,Green transportation,high,medium,medium,0,"You are a university student booking travel from Toulouse to Paris for a job interview. On one screen, the train and plane alternatives are shown with their respective fares, departure and arrival times, and total travel times. Select the alternative you would actually book.","You are a university student booking travel from Toulouse to Paris for a job interview. On one screen, the train and plane alternatives are shown with their respective fares, departure and arrival times, and total travel times. The screen also states: “Scientific data have established that certain human activities emit greenhouse gases. According to some recognized experts, this is inducing dangerous climate change for the planet. An important part of these emissions is due to transport. The train is a travel mode that emits little CO2 while the plane is a travel mode that emits large quantities of CO2.” Select the alternative you would actually book.",Which ticket do you book? Respond with one option only.,Train ticket (1); Plane ticket (0),863,863,434,429,1,0.302,,0.452,,0.311,1,0.0047,0.1766316389276761,0.4453683610723238,1.0,0.86,0.0,0.35050983275386555,-0.7669940078618667,0.01869359769155257,0.00497598398421301,-0.9052511507796478,-0.6287368649440855,0.88,0.88,0.3282607226593161,0.32826072265931605,0.0,1.0,0.0046351497964401195,-0.13343813949082728,0.13343813949082728,1.0,0.96,0.0,0.1979486637221575,-0.40271584158066176,0.47505052405395287,0.0047291127449105835,-0.537499712529651,-0.26793197063167257,0.82,0.7,0.3880879344916035,0.46291004988627565,-0.28298141955906764,0.24170641200776166,0.0046815452100065534,-0.4170857190481519,-0.14887712006998338,0.78,0.76,0.41845195759648013,0.4314191105869,-0.04753484930511842,1.0,0.004636458928478625,-0.18099183131651506,0.08592213270627821,0.68,0.52,0.47121207149916106,0.5046720495044485,-0.32825721908265093,0.15304188415881606,0.00469757899799277,-0.4625909686683258,-0.1939234694969761
Kesternich_1,Kesternich et al. (2019),The power of active choice: Field experimental evidence on repeated contribution decisions to a carbon offsetting program,2019,structure,default,natural_field,Green transportation,low,high,medium,1,"You are booking a long-distance bus trip online. After choosing your ticket, you are asked whether you would like to offset the carbon emissions associated with your trip for a given price. You can choose “yes” to offset, choose “no” to decline, or click “continue” at the bottom of the page to proceed without making a choice. If you continue without choosing, you do not participate in the offsetting program. In the final cart, any offsetting expense would be included together with the other items you intend to buy.","You are booking a long-distance bus trip online. After choosing your ticket, you are asked whether you would like to offset the carbon emissions associated with your trip for a given price. You can choose “yes” to offset or choose “no” to decline. If you try to continue without making a choice, the decision screen is highlighted again and a message appears asking you to select whether you would like to offset your emissions before proceeding. In the final cart, any offsetting expense would be included together with the other items you intend to buy.",Did you choose to purchase the carbon offset for this booking?,"Yes (1), No (0)",9733,9733,4838,4895,1,0.177,,0.265,,0.213,1,0.0004,0.1738007203091989,0.2521992796908011,0.36,0.22,0.4848732213850611,0.4184519575964803,-0.3105916907927343,0.18607528687189084,0.00041594275063613223,-0.3505645184176966,-0.270618863167772,0.3,0.26,0.4629100498862757,0.44308749769345196,-0.08913786633709986,0.8237552234913887,0.00041139525042168865,-0.12889158205681672,-0.04938415061738299,0.0,0.0,0.0,0.0,0.0,1.0,0.0004109870741546009,-0.039733989495172296,0.039733989495172296,0.48,0.7,0.5046720495044485,0.46291004988627565,0.4515275204214768,0.04203139214067035,0.0004214605716218755,0.41129043018831457,0.49176461065463906,0.2,0.28,0.4040610178208844,0.4535573676110727,0.1879024353974611,0.4824052071662249,0.0004128008687312112,0.14808086412788776,0.22772400666703443,0.22,0.18,0.4184519575964803,0.3880879344916036,-0.10011246562549381,0.8025873486341526,0.00041150194653586134,-0.13987133611061936,-0.06035359514036826
Klotz_1,Klotz et al. (2010),Unintended anchors: Building rating systems and energy performance goals for U.S. buildings,2010,structure,default,artefactual_field,Energy conservation,high,medium,medium,1,"You have just answered several questions about the benefits and incentives for achieving a 30% reduction in energy use in building design. Now, you are asked to set an energy performance goal for a large building project.","You have just answered several questions about the benefits and incentives for achieving a 90% reduction in energy use in building design. Now, you are asked to set an energy performance goal for a large building project.","What percentage reduction in energy use, relative to a standard baseline building, would you set as the target?",Open-ended numerical response: “__%” energy use reduction (0–100).,76,52,20,32,0,29.0,17.6,54.0,20.0,1.3073,1,0.0977,0.6946740727149918,1.919925927285008,30.8,63.4,2.338672220534988,9.391702807939199,4.76347944085437,1.1400829616969995e-30,0.2994301575330987,3.6909829980456523,5.835975883663088,23.4,64.1,3.562846832382836,12.441290700153033,4.447628045990813,9.069912531599727e-30,0.2714557234181159,3.426459116208661,5.468796975772965,20.306122448979593,54.6,4.277869804941149,9.83745445753532,4.505246231076193,4.504399120918932e-33,0.2764158038714062,3.474790056384096,5.535702405768291,28.2,58.5,4.010191099319487,15.025488548544736,2.755416971495687,1.2617600594104193e-19,0.15425310275775445,1.9856397685283522,3.5251941744630217,25.4,44.3,4.827641499633086,13.325210110530934,1.8859150673747969,1.4503272818629358e-13,0.11544880424376236,1.2199632467445127,2.551866888005081,28.8,62.5,2.7774602993176543,7.840892285750053,5.729425337924057,4.008821053497058e-37,0.39688764137352106,4.494667251990299,6.964183423857815
Klotz_2,Klotz et al. (2010),Unintended anchors: Building rating systems and energy performance goals for U.S. buildings,2010,structure,default,artefactual_field,Energy conservation,high,medium,medium,1,"Earlier in a survey, you answered general questions about the benefits and incentives associated with reducing energy use in building design. You now turn to a separate task: setting an energy-performance goal for a large building project.","Earlier in a survey, you answered questions that used a 90% reduction in building energy use as the example while asking about its benefits and incentives. You now turn to a separate task: setting an energy-performance goal for a large building project.","For this project, what percentage reduction in energy use relative to a standard baseline building would you set as the goal?",Enter one percentage from 0% to 100%.,76,56,24,32,0,40.0,16.9,54.0,20.0,0.747,1,0.0779,0.1999628512321376,1.2940371487678624,33.9,58.8,5.650537269018891,9.612916480720415,3.158018108727574,3.431686758242241e-26,0.16196200930105312,2.3692403268099578,3.94679589064519,24.4,40.6,5.771145679064045,12.521002763520238,1.6617279917009307,5.492584621482557e-12,0.09757148736668818,1.049505114969744,2.2739508684321175,29.2,38.775510204081634,2.7404751561786975,6.252550500004141,1.9906046951050838,1.5908080426901527e-14,0.10829619391822384,1.345612160749249,2.6355972294609185,28.8,55.2,3.719776161797584,9.200709821774065,3.7620391081353293,6.64278236848842e-28,0.19928218676612797,2.8870909301499377,4.63698728612072,23.8,37.7,3.9846644802803897,8.583919470113155,2.077159215550147,9.286771050339611e-16,0.11143979529831759,1.4228722871883848,2.731446143911909,30.4,56.3,4.3845740723493725,9.67903267219342,3.4470857780885336,1.4310932578108477e-26,0.17900952703720446,2.61783447322049,4.2763370829565766
Kuester_1,Kuester et al. (2015),The role of defaults in preventing innovation rejection,2015,structure,default,artefactual_field,Other,medium,low,low,0,You are selecting a battery for a new digital camera. The choices are a familiar traditional rechargeable battery and a new USB-rechargeable cell. Neither choice is selected.,You are selecting a battery for a new digital camera. The choices are a familiar traditional rechargeable battery and a new USB-rechargeable cell. The USB-rechargeable cell is selected. You may keep or change the selection.,Which battery would you choose for your new digital camera?,"USB cell (innovation) = 1, Traditional rechargeable battery (status quo) = 0",240,240,120,120,1,0.317,,0.9,,1.302,1,0.0202,1.0234367788489993,1.5805632211510008,0.86,1.0,0.3505098327538656,0.0,0.7669940078618667,0.01869359769155257,0.01789224960020002,0.5048254741879161,1.0291625415358172,0.76,1.0,0.4314191105869,0.0,1.0239453760989528,0.0007117410518086109,0.018850966944238386,0.7548446268496094,1.293046125348296,0.5,1.0,0.5050762722761054,0.0,1.5707963267948963,2.980768140451168e-08,0.021807085625567373,1.2813640870047032,1.8602285665850895,0.64,1.0,0.4848732213850611,0.0,1.2870022175865685,9.64765752775718e-06,0.020117447308484887,1.009008790662426,1.564995644510711,0.1,0.68,0.303045763365663,0.4712120714991611,1.2955631114382524,9.431574486373313e-09,0.02016350786608243,1.017251622009056,1.573874600867449,0.58,1.0,0.49856938190328975,0.0,1.410105673842986,9.094358056229119e-07,0.020809162523758713,1.1273733960108459,1.6928379516751262
